source_path,quality_class,split,output_path,confidence,selected_bbox,padded_bbox,status,message
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2161.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2280.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3751.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7994.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3279.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8321.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9146.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_255.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6154.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3431.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7982.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2014.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1112.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3434.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2003.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1885.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2330.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5524.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6247.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3396.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4264.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_311.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1567.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_565.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9333.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8844.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3136.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7230.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_318.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2808.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7601.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8639.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9474.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1815.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5221.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7908.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5805.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1145.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4158.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1817.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5128.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1381.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_880.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_566.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_430.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7117.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5190.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_421.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3617.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_188.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_25.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4815.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1721.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7172.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7076.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1159.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_852.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7996.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5363.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_150.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_122.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7844.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8867.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3949.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5569.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4790.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5113.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6173.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9836.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6869.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2220.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4615.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2649.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2592.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6863.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5640.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5339.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_159.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7924.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5851.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1750.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1589.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4995.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7410.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4228.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5004.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5971.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_937.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4932.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4671.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2745.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5187.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4129.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9995.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6563.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2654.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3220.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_240.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_649.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3098.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8510.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8697.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3963.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2234.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4109.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_959.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7216.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4336.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4697.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7286.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1046.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_138.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5369.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8208.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9320.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2733.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4903.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5008.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8742.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3344.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7051.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2358.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6724.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5224.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5006.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9453.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2485.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8170.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4026.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4355.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4484.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_494.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9038.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8687.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4693.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1155.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6483.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_781.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2422.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4363.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6296.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1689.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_337.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2320.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8899.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5029.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1286.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4583.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1350.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7198.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6035.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1432.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3970.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6687.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7905.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7793.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_604.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9346.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8314.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3797.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4501.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9963.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6837.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2834.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7724.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1261.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4125.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5322.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9163.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1230.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7338.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2701.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2090.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1849.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3831.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9388.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9227.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9084.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_702.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5311.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6860.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5146.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7779.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8675.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3685.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7074.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5628.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6582.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7475.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_333.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7039.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_100.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7324.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2950.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8310.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9180.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3513.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6867.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7503.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7462.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2973.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3793.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9683.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1137.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1547.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7792.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6259.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1828.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3894.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8848.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9591.jpeg,bad,train,,,,,no_detection,No inspected_object detection
